"id","external_author_id","author","content","translation","is_translated","region","language","publish_date","harvested_date","following","followers","updates","post_type","account_type","new_june_2018","retweet","account_category"
"1347604","1877492857","ChesPlaysChess","Netanyahu: We Have Ironclad EvidenceObamaWhite House Was Behind U.N. Resolution https://t.co/vW39HI9GPN #IStandWithIsrael",,"0","United States","English","2016-12-30 00:12:00","2016-12-30 00:12:00","1044","1431","16838","RETWEET","Right","0","1","RightTroll"
"1347621","1877492857","ChesPlaysChess","Israel's Never-ending Crimes: It's Not Just Settlements https://t.co/cwyZUBuWnT",,"0","United States","English","2016-12-31 00:17:00","2016-12-31 00:17:00","1044","1434","16853","RETWEET","Right","0","1","RightTroll"
"1347663","1877492857","ChesPlaysChess","'@JAmy208 @waeljbara @olgabeatriztorr @james_anderssen @anetkaes @sami1231sami11 @Intersymbol @AndreasDefconi @AlanZionist @VivianeN7 https://t.co/yM8teuCxX8'",,"0","United States","English","2016-12-04 20:08:00","2016-12-04 20:08:00","1049","1390","16338","RETWEET","Right","0","1","RightTroll"
"1347932","1877492857","ChesPlaysChess","RT @beny_benson: Despicable: #obama role in #Israeli election lrgr than rprtd",,"0","United States","English","2016-02-11 07:48:00","2016-02-11 07:48:00","900","784","15976",,"Right","0","0","RightTroll"
"1348462","1877492857","ChesPlaysChess","#IbrahimiMassacre 2/25/1994 Brooklynite zionist squatter Baroch Goldstein stormed the mosque at dawn executed 29 worshippers kneeling https://t.co/a311LximwG",,"0","United States","English","2017-02-25 17:23:00","2017-02-25 17:23:00","1030","1471","18163","RETWEET","Right","0","1","RightTroll"
"1348499","1877492857","ChesPlaysChess","Despicable: #obama role in #Israeli election lrgr than rprtd",,"0","United States","English","2016-02-26 08:36:00","2016-02-26 08:36:00","576","842","16048",,"Right","0","0","RightTroll"
"1348541","1877492857","ChesPlaysChess","EVIL! Ayatollah Backs 'Holy Intifada' to Destroy 'Cancer' Israel  https://t.co/Olqs647thl   #IStandWithIsrael @netanyahu #POTUS #MAGA https://t.co/Zqk7dDiOjT",,"0","United States","English","2017-02-28 17:58:00","2017-02-28 17:58:00","1029","1466","18207","RETWEET","Right","0","1","RightTroll"
"1348555","1877492857","ChesPlaysChess",".@WHO: 41.7% of patient applications for permit to exit Gaza approved by Israel in Dec. - lowest rate since April 09 https://t.co/yG2QZvMNwt",,"0","United States","English","2017-02-03 10:34:00","2017-02-03 10:34:00","1033","1477","17610","RETWEET","Right","0","1","RightTroll"
"1348658","1877492857","ChesPlaysChess","Embedded with French Special Forces in Mosul as ISIS Flees - @IsraelVideos https://t.co/YA5BqalG2M",,"0","United States","English","2017-02-06 13:14:00","2017-02-06 13:14:00","1033","1474","17715","RETWEET","Right","0","1","RightTroll"
"1348794","1877492857","ChesPlaysChess","No Israeli Jews EVER allowed in Muslim countries, but yeah, Trump is the racist �  #TravelBan #MuslimBan #MAGA #immigration https://t.co/ERhVEq8UjK",,"0","United States","English","2017-03-11 18:26:00","2017-03-11 18:26:00","1023","1464","18446","RETWEET","Right","0","1","RightTroll"
"1348839","1877492857","ChesPlaysChess","#BDSFAIL !!!! This #BDS boycotter caught buying falafel in Amsterdam at the #Israeli Maoz restaurant �� https://t.co/dc8Y9Y2X0W",,"0","United States","English","2017-03-13 18:33:00","2017-03-13 18:33:00","1025","1472","18488","RETWEET","Right","0","1","RightTroll"
"1348938","1877492857","ChesPlaysChess","The One Speech About Islam Every Person Must Hear! Brigitte Gabriel hits it so clearly right on the nose. #Israel https://t.co/TH6ARWrt1m-",,"0","United States","English","2017-03-17 02:49:00","2017-03-17 02:49:00","1025","1480","18570","RETWEET","Right","0","1","RightTroll"
"1349058","1877492857","ChesPlaysChess","Head of UN ECSWA resigns, citing pressure from Secretary-General to censor Israel apartheid report. https://t.co/YIyjz9DMBA",,"0","United States","English","2017-03-19 02:58:00","2017-03-19 02:58:00","1022","1475","18604","RETWEET","Right","0","1","RightTroll"
"1349276","1877492857","ChesPlaysChess","'@KirstyMartin19 Look how they treat African migrants&amp;ppl want 2act like Israel is the f'kn victim?  https://t.co/NKrGnUirPf @SoniaKatiMota'",,"0","United States","English","2017-03-26 11:33:00","2017-03-26 11:33:00","1023","1476","18776","RETWEET","Right","0","1","RightTroll"
"1349301","1877492857","ChesPlaysChess","https://t.co/gxiUBu1K1L @purplhaze42 @TanyaKasim @rico_hands @MLKstudios -Israel needs good lawyers to defend its contempt for the law",,"0","United States","English","2017-03-27 11:40:00","2017-03-27 11:40:00","1023","1478","18807","RETWEET","Right","0","1","RightTroll"
"1349417","1877492857","ChesPlaysChess","US Embassy in Tel Aviv, sort of like Israel having theirs in Baltimore!   https://t.co/2xwAb2IatB   #IStandWithIsrael #PJNET",,"0","United States","English","2017-03-31 12:17:00","2017-03-31 12:17:00","1021","1473","18912","RETWEET","Right","0","1","RightTroll"
"1349575","1877492857","ChesPlaysChess","Outrageous @IBTimesUK headline on today's terror attacks that have left one dead and over a dozen wounded in Israel. https://t.co/B3RKuQyv00",,"0","United States","English","2017-03-09 10:14:00","2017-03-09 10:14:00","1025","1465","18394","RETWEET","Right","0","1","RightTroll"
"1349789","1877492857","ChesPlaysChess","'@TanyaKasim @tcaLdarez @Earleneleonar13 @msmoorad @SusieNattibree @X123Alpha @AK_83 @1408jd @madeniexdan1 @MLKstudios a zionist is a conspicuously uncivilized dunce and a horribly atrocious monotonous solitaire playing plot-less melodrama of uneventful life.'",,"0","United States","English","2017-04-17 06:28:00","2017-04-17 06:28:00","1017","1487","19366","RETWEET","Right","0","1","RightTroll"
"1349918","1877492857","ChesPlaysChess","#DegenerateJews Israeli forces attack Palestinian protesters  https://t.co/8NvghK2VPg",,"0","United States","English","2017-04-22 15:03:00","2017-04-22 15:03:00","1016","1486","19478","RETWEET","Right","0","1","RightTroll"
"1349953","1877492857","ChesPlaysChess","'@cosmiksoup1 @Meowma @Ireland_4Ever @KalMacLeod @caterhamcr3 @ElijahWolf19 @glamead @MLKstudios @PalestineFamily @rico_hands @bdsjacquot @1rmfs @ShofarProject @mrbangla @KellyMcGaha @LovesTheFab4 @RokedvMagen @stevenlissner @coinabs @Xx22James22xX @ghalianno @Springbaby777 @swordoftruth22 @Alison_mayhem37 @jerusalemofiron @GillianLazarus @y_matayev1994 @zugly747 @PJAFreeman @Andysolomono @FR33_W0RLD @RKazbaar @Paulfowler1 @ralvarezdj @Raz581 @_moobs_ @lisabarrett23 @mohamedAbouswel @SpinMeister_UK @harmlesstree2 @Free4Hungry @LollllllaJR @iamsideeque @ANINDAUK @joe_n1nety @TanyaKasim @AnwarPrinceP @MrNegroMilitant @AlCaselli @khussh_ Provable, only Zionist scum lie abd create their own reality. Go hide under a rock moonbat'",,"0","United States","English","2017-04-24 15:16:00","2017-04-24 15:16:00","1016","1483","19515","RETWEET","Right","0","1","RightTroll"
"1349984","1877492857","ChesPlaysChess","Does The State of Israel Have the guts to do what must be done? \| The Ugly Truth https://t.co/kWHd1kMhjJ",,"0","United States","English","2017-04-25 16:08:00","2017-04-25 16:08:00","1015","1484","19559","RETWEET","Right","0","1","RightTroll"
"1350102","1877492857","ChesPlaysChess","#Israel ambassador to #France's defense of #apartheid &amp; #genocide provokes protest from Sciences Po Rennes students: https://t.co/yOges2FuSH",,"0","United States","English","2017-04-03 12:54:00","2017-04-03 12:54:00","1020","1482","19027","RETWEET","Right","0","1","RightTroll"
"1350245","1877492857","ChesPlaysChess","If you live in the West Bank PA President Abbas pays terrorists over 10X the pay of an educator  AND Israel is blamed for the lack of peace! https://t.co/UuS3js9hhW",,"0","United States","English","2017-04-04 05:04:00","2017-04-04 05:04:00","1020","1480","19050","RETWEET","Right","0","1","RightTroll"
"1351041","1877492857","ChesPlaysChess","MT @Maggie4PT: God bless Israel and He will, blessed be His Holy Name! http://t.co/N4xnQXCfsm #RenewUS #PJNET @angelemichelle",,"0","United States","English","2015-06-10 01:32:00","2015-06-10 01:32:00","74","159","7048","RETWEET","Right","0","1","RightTroll"
"1351077","1877492857","ChesPlaysChess","Tale of Sex, Drugs And a Rookie Lawmaker Grips Israel via #bloomberg http://t.co/YAfHgpXUx7",,"0","United States","English","2015-06-10 20:33:00","2015-06-10 20:33:00","74","161","7759","RETWEET","Right","0","1","RightTroll"
"1351138","1877492857","ChesPlaysChess","Unconfirmed: #Obama Threatened to Shoot Down Israeli Jets if The Attacked Iranian Nuke Sites http://t.co/Yo3uHjKOBM W/Obama - POSSIBLE #tcot",,"0","United States","English","2015-06-10 21:33:00","2015-06-10 21:38:00","74","163","7823","RETWEET","Right","0","1","RightTroll"
"1351141","1877492857","ChesPlaysChess","Supreme Court Sides With Obama Admin In Big Israel Case – BB4SP http://t.co/Ch6bGfYqZF",,"0","United States","English","2015-06-10 21:33:00","2015-06-10 21:34:00","74","163","7824","RETWEET","Right","0","1","RightTroll"
"1351315","1877492857","ChesPlaysChess","Islamic State Announces That Southern Israel Will be Attacked In Coming Days – BB4SP http://t.co/Jc1ySs8o82",,"0","United States","English","2015-06-10 03:32:00","2015-06-10 03:32:00","74","160","7119","RETWEET","Right","0","1","RightTroll"
"1351575","1877492857","ChesPlaysChess","Supreme Court Sides With Obama Admin In Big Israel Case – BB4SP http://t.co/S0lrbgEv2s",,"0","United States","English","2015-06-11 12:33:00","2015-06-11 12:34:00","74","165","8304","RETWEET","Right","0","1","RightTroll"
"1351670","1877492857","ChesPlaysChess","Official: Israel leader to meet Orange chief over exit plan  #money",,"0","United States","English","2015-06-11 14:53:00","2015-06-11 14:55:00","74","166","8407","RETWEET","Right","0","1","RightTroll"
"1351682","1877492857","ChesPlaysChess","Mideast: Believe Threat of Widespread War is Greater if Iran Acquires Nukes Than if Israel or USA Takes Out Iranian Nuke Sites #tcot",,"0","United States","English","2015-06-11 15:13:00","2015-06-11 15:14:00","74","166","8419","RETWEET","Right","0","1","RightTroll"
"1351731","1877492857","ChesPlaysChess","�� Book to Detail Obama Administration's ""Root Hostility"" Toward Israel http://t.co/EdIDcolIkC",,"0","United States","English","2015-06-11 16:15:00","2015-06-11 16:15:00","74","164","8472","RETWEET","Right","0","1","RightTroll"
"1351745","1877492857","ChesPlaysChess","Israel's Netanyahu to meet Orange chief over exit plan  #business",,"0","United States","English","2015-06-11 16:34:00","2015-06-11 16:34:00","74","165","8488","RETWEET","Right","0","1","RightTroll"
"1351784","1877492857","ChesPlaysChess","Not to mention #Israel! https://t.co/lAi6pZoG6A",,"0","United States","English","2015-06-11 17:13:00","2015-06-11 17:13:00","74","164","8531","RETWEET","Right","0","1","RightTroll"
"1351984","1877492857","ChesPlaysChess","Obama Bashes Netanyahu AGAIN ➠ Says: He’s Driven By Fear ➠ Thinks Peace Is Naive ➠ Video  http://t.co/i9zjqVdSLB http://t.co/zuofkYZUWe",,"0","United States","English","2015-06-11 01:53:00","2015-06-11 01:53:00","74","170","8045","RETWEET","Right","0","1","RightTroll"
"1352030","1877492857","ChesPlaysChess","BREAKING NEWS: ISIS fired a rocket at Israel. Rocket lands in Gaza.   MORE: http://t.co/4wsSZw9VTk",,"0","United States","English","2015-06-11 20:54:00","2015-06-11 20:54:00","74","168","8749","RETWEET","Right","0","1","RightTroll"
"1352470","1877492857","ChesPlaysChess","Report: #Obama Threatened to Shoot Down Israeli Jets Attacking Iranian Nuke Sites http://t.co/D1wG77XTkG  Obama = Anti-Semite-in-Chief #tcot",,"0","United States","English","2015-06-12 15:31:00","2015-06-12 15:32:00","74","164","9152","RETWEET","Right","0","1","RightTroll"
"1352515","1877492857","ChesPlaysChess","Islamic State Announces That Southern Israel Will be Attacked In Coming Days – BB4SP http://t.co/CdNBlmiNn9",,"0","United States","English","2015-06-12 17:32:00","2015-06-12 17:32:00","74","161","9201","RETWEET","Right","0","1","RightTroll"
"1352839","1877492857","ChesPlaysChess","Iranian Commander: Erasing Israel Off The Map is Non-Negotiable http://t.co/30duL0NTIC …… … Remember, Iran Calls USA The ""Great Satan"" #tcot",,"0","United States","English","2015-06-13 15:33:00","2015-06-13 15:33:00","74","163","9537","RETWEET","Right","0","1","RightTroll"
"1352937","1877492857","ChesPlaysChess","Verified Israeli Ambassador just won the internet today #MossadStoleMyShoe @AsgharBukhari http://t.co/qYszPV8ifW",,"0","United States","English","2015-06-13 22:32:00","2015-06-13 22:32:00","75","165","9613","RETWEET","Right","0","1","RightTroll"
"1352959","1877492857","ChesPlaysChess","The UN Just Did Something Outrageous To Israel & Ted Cruz Is NOT Letting Them Get Away With It – BB4SP http://t.co/hwiuaGVC9Q",,"0","United States","English","2015-06-13 02:32:00","2015-06-13 02:32:00","74","162","9417","RETWEET","Right","0","1","RightTroll"
"1353022","1877492857","ChesPlaysChess","The UN Just Did Something Outrageous To Israel & Ted Cruz Is NOT Letting Them Get Away With It – BB4SP http://t.co/vdEF6cOlxt",,"0","United States","English","2015-06-13 09:31:00","2015-06-13 09:31:00","74","165","9473","RETWEET","Right","0","1","RightTroll"
"1353139","1877492857","ChesPlaysChess","CA Moves To Restrict Water Pumping By Pre-1914 Rights Holders --The Morons In Sacramento Should Bring In The Israelis  http://t.co/aGI8DTNYYV",,"0","United States","English","2015-06-14 06:31:00","2015-06-14 06:31:00","75","161","9656","RETWEET","Right","0","1","RightTroll"
"1353169","1877492857","ChesPlaysChess","MT @FreedomChild3: #TedCruz Stands With Israel! God Bless Him and our America! #WakeUpAmerica http://t.co/T5H5lyQTMS #CruzCrew #PJNET",,"0","United States","English","2015-06-15 12:15:00","2015-06-15 12:15:00","309","182","9824","RETWEET","Right","0","1","RightTroll"
"1353478","1877492857","ChesPlaysChess","Israel accused of 'war crime' over bulldozing of Palestinian olive groves http://t.co/ZxC0Y5Xrls http://t.co/ZIualxopTb",,"0","United States","English","2015-06-16 07:54:00","2015-06-16 07:55:00","310","181","9970","RETWEET","Right","0","1","RightTroll"
"1353552","1877492857","ChesPlaysChess","As Iran deal takes shape, Israel plays up regional common ground: JERUSALEM (Reuters) - With a deal on Iran's nuclear pr...  #world #news",,"0","United States","English","2015-06-17 18:31:00","2015-06-17 18:31:00","309","180","10212","RETWEET","Right","0","1","RightTroll"
"1353615","1877492857","ChesPlaysChess","The New Partnership -> Both BDS & #Hamas ultimately victimize Palestinians 4 the ostensible cause of hurting #Israel http://t.co/kgPlQIvQi4",,"0","United States","English","2015-06-17 03:12:00","2015-06-17 03:12:00","309","183","10111","RETWEET","Right","0","1","RightTroll"
"1353656","1877492857","ChesPlaysChess","Former Israeli Ambassador ➠ Obama Is “Purposely” Damaging US-Israel Relations – BB4SP http://t.co/OHySPt08OZ",,"0","United States","English","2015-06-18 11:32:00","2015-06-18 11:32:00","400","185","10333","RETWEET","Right","0","1","RightTroll"
"1353709","1877492857","ChesPlaysChess","�� The American Israel Public Affairs Committee (AIPAC) calls Kerry's Iran remarks 'disturbing'. http://t.co/0CrHPmAOro",,"0","United States","English","2015-06-18 03:53:00","2015-06-18 03:53:00","401","183","10285","RETWEET","Right","0","1","RightTroll"
"1354179","1877492857","ChesPlaysChess","""I think I am the closest thing to a Jew that has ever sat in this office."" @davidaxelrod quoting @POTUS on Israeli TV #FNPolitics",,"0","United States","English","2015-06-02 22:54:00","2015-06-02 22:54:00","74","91","878","RETWEET","Right","0","1","RightTroll"
"1354195","1877492857","ChesPlaysChess","Islamic State Announces That Southern Israel Will be Attacked In Coming Days – BB4SP http://t.co/6K8aNUBp3U",,"0","United States","English","2015-06-02 23:14:00","2015-06-02 23:15:00","74","91","891","RETWEET","Right","0","1","RightTroll"
"1354591","1877492857","ChesPlaysChess","�� Obama's extraordinary claim revealed as president bids to reduce tensions with Israeli leader over Iran http://t.co/vWfSZ5kcH9 #WIunion",,"0","United States","English","2015-06-03 13:33:00","2015-06-03 13:33:00","74","109","1286","RETWEET","Right","0","1","RightTroll"
"1354805","1877492857","ChesPlaysChess","#Obama: Netanyahu Undermines Israeli Credibility http://t.co/OIsa82pldg My Thought: Obama Undermines America's Credibility #tcot",,"0","United States","English","2015-06-03 18:13:00","2015-06-03 18:13:00","74","121","1520","RETWEET","Right","0","1","RightTroll"
"1354912","1877492857","ChesPlaysChess","�� ISIS issues dire warning to Israel http://t.co/h04xKDmixG #WIunion",,"0","United States","English","2015-06-03 01:12:00","2015-06-03 01:12:00","74","93","969","RETWEET","Right","0","1","RightTroll"
"1354976","1877492857","ChesPlaysChess","Obama, the first Jewish President, blocks relocation of US Embassy to Jerusalem ==> http://t.co/7uSBWsRFUc #Hypocrite #Bigot",,"0","United States","English","2015-06-03 20:52:00","2015-06-03 20:52:00","74","125","1672","RETWEET","Right","0","1","RightTroll"
"1354986","1877492857","ChesPlaysChess","#Obama: ""I Enjoy Jousting With Netanyahu"". True, and Obama's Got The ""Stabbing in The Back"" Move Down Pat. #tcot",,"0","United States","English","2015-06-03 21:11:00","2015-06-03 21:11:00","74","124","1686","RETWEET","Right","0","1","RightTroll"
"1355015","1877492857","ChesPlaysChess","ISIS FIRES ROCKETS AT ISRAEL.  FULL STORY: http://t.co/c3mRSx0Or6 http://t.co/MnCJmOZzOo",,"0","United States","English","2015-06-03 21:33:00","2015-06-03 21:33:00","74","125","1717","RETWEET","Right","0","1","RightTroll"
"1355083","1877492857","ChesPlaysChess","More Terror Rockets Strike Israel via #freebeacon http://t.co/AAYRxBuTf6",,"0","United States","English","2015-06-03 22:52:00","2015-06-03 22:52:00","74","130","1786","RETWEET","Right","0","1","RightTroll"
"1355159","1877492857","ChesPlaysChess","RT @thehill Obama: Netanyahu undermines Israeli credibility http://t.co/48SiTG3QOH  <-- Netanyahu: Look who's talking #tcot",,"0","United States","English","2015-06-03 02:33:00","2015-06-03 02:33:00","74","100","1016","RETWEET","Right","0","1","RightTroll"
"1355421","1877492857","ChesPlaysChess","Flames erupt after an Israeli retaliatory airstrike on a terror target in Gaza.  MORE: http://t.co/c3mRSx0Or6 http://t.co/KBmFFuiz2G",,"0","United States","English","2015-06-04 00:32:00","2015-06-04 00:32:00","74","133","1866","RETWEET","Right","0","1","RightTroll"
"1356159","1877492857","ChesPlaysChess","ISIS fired rockets at Israel earlier today.  FULL STORY: http://t.co/c3mRSxipiE http://t.co/hf4NZ4ELhz",,"0","United States","English","2015-06-04 04:31:00","2015-06-04 04:32:00","74","136","2030","RETWEET","Right","0","1","RightTroll"
"1356191","1877492857","ChesPlaysChess","Islamic State Announces That Southern Israel Will be Attacked In Coming Days – BB4SP http://t.co/ckwZefISvz",,"0","United States","English","2015-06-04 05:32:00","2015-06-04 05:32:00","74","137","2069","RETWEET","Right","0","1","RightTroll"
"1356344","1877492857","ChesPlaysChess","What ISIS Just Did To Israel Could Be A TOTAL Game Changer For The Entire Region (Scary) http://t.co/j5znOAJGCI @GOP #pjnet #tcot #OiP #GOP",,"0","United States","English","2015-06-05 11:31:00","2015-06-05 11:31:00","74","149","3118","RETWEET","Right","0","1","RightTroll"
"1356568","1877492857","ChesPlaysChess","Israeli Army: Syrian Al-Qaeda Affiliate ‘100 Yards’ from Israel’s Border #IStandWithIsrael  http://t.co/rPOrf8A2FE http://t.co/MUef227vvJ",,"0","United States","English","2015-06-05 17:11:00","2015-06-05 17:11:00","74","149","3373","RETWEET","Right","0","1","RightTroll"
"1356669","1877492857","ChesPlaysChess","#RubioCrimeSpree ->Guilty of Fighting against the Clinton/Obama Foreign Policy  https://t.co/F3Ws5r6IoO #Iran #Israel http://t.co/rYHqmL4M5b",,"0","United States","English","2015-06-05 19:13:00","2015-06-05 19:13:00","74","148","3481","RETWEET","Right","0","1","RightTroll"
"1357284","1877492857","ChesPlaysChess","Israeli Reporter To Obama ➠ Israelis Can’t Afford For Him To Be Wrong On Iran – BB4SP http://t.co/BC7BPOiKQk",,"0","United States","English","2015-06-06 14:11:00","2015-06-06 14:11:00","74","152","4171","RETWEET","Right","0","1","RightTroll"
"1357503","1877492857","ChesPlaysChess","Howard Stern: If You're Anti-Israel, You're Anti-America http://t.co/cpXBIubOkE … …  …  Certainly There Would be a High Correlation. #tcot",,"0","United States","English","2015-06-06 01:13:00","2015-06-06 01:13:00","74","150","3802","RETWEET","Right","0","1","RightTroll"
"1357618","1877492857","ChesPlaysChess","First “Jewish President” Blocks Relocation Of US Embassy To Jerusalem – BB4SP http://t.co/xIuKfFj2I5",,"0","United States","English","2015-06-06 22:53:00","2015-06-06 22:53:00","74","152","4498","RETWEET","Right","0","1","RightTroll"
"1357737","1877492857","ChesPlaysChess","California Drought: What Would Israel Do? --Free Market Can Solve ""Shortage,"" Part II   http://t.co/5AnZmRZFm7 #drought",,"0","United States","English","2015-06-06 03:30:00","2015-06-06 03:30:00","74","148","3897","RETWEET","Right","0","1","RightTroll"
"1357766","1877492857","ChesPlaysChess","Moon- Israel, ISIS, Al Qaeda, Boko Haram–All Criminal, To UN  \|NEXT-GEN PATRIOTS http://t.co/cBKFPhOVan Via@NGPGGC http://t.co/jfy0TQLuqc",,"0","United States","English","2015-06-06 04:13:00","2015-06-06 04:13:00","74","148","3930","RETWEET","Right","0","1","RightTroll"
"1357861","1877492857","ChesPlaysChess","�� Israel grants 90 permits to Gaza businessmen for 1st time since 2007 http://t.co/8aYiWVfPij #wiunion",,"0","United States","English","2015-06-06 07:51:00","2015-06-06 07:51:00","74","149","4029","RETWEET","Right","0","1","RightTroll"
"1357911","1877492857","ChesPlaysChess","Obama Slams Netanyahu For Endangering Israel’s Credibility – BB4SP http://t.co/FMjVq1CxOE",,"0","United States","English","2015-06-07 00:53:00","2015-06-07 00:53:00","74","148","4584","RETWEET","Right","0","1","RightTroll"
"1357957","1877492857","ChesPlaysChess","White House, State Department Officials Meet with Group That 'Slanders' Israel: “[T]the fact that both White H.. http://t.co/zBP7rcKNkr",,"0","United States","English","2015-06-07 12:52:00","2015-06-07 12:52:00","74","145","4868","RETWEET","Right","0","1","RightTroll"
"1357996","1877492857","ChesPlaysChess","�� Former U.S. Sen. Joe Lieberman Says Next U.S. President Will be Closer to Israel. http://t.co/pAtZm5V2Bv #wiunion",,"0","United States","English","2015-06-07 14:11:00","2015-06-07 14:11:00","74","146","4908","RETWEET","Right","0","1","RightTroll"
"1358011","1877492857","ChesPlaysChess","Netanyahu Blasts World's Silence on New Gaza Rocket Attacks on Israel: “It will be interesting if this silence.. http://t.co/Qi4FKE4oBX",,"0","United States","English","2015-06-07 14:52:00","2015-06-07 14:52:00","74","146","4924","RETWEET","Right","0","1","RightTroll"
"1358074","1877492857","ChesPlaysChess","Obama Slams Netanyahu For Endangering Israel’s Credibility – BB4SP http://t.co/DzzAiEX7CV",,"0","United States","English","2015-06-07 16:53:00","2015-06-07 16:53:00","74","148","4999","RETWEET","Right","0","1","RightTroll"
"1358134","1877492857","ChesPlaysChess","Israeli aircraft strike, PM accuses world of ignoring Gaza rockets http://t.co/XAkd1hY64t",,"0","United States","English","2015-06-07 18:51:00","2015-06-07 18:51:00","74","149","5065","RETWEET","Right","0","1","RightTroll"
"1358138","1877492857","ChesPlaysChess","#ISIS attacks #Israel.  And into this horror, O wants to insert #Iran nuclear weapons.  Thanks, Mr. President.   https://t.co/cDcyjxiOpt",,"0","United States","English","2015-06-07 18:52:00","2015-06-07 18:52:00","74","149","5068","RETWEET","Right","0","1","RightTroll"
"1358284","1877492857","ChesPlaysChess","'Never seen a surlier reception': Treasury Sec. Jack Lew booed off stage at Jerusalem Post Conference http://t.co/zN4RL0vA2p",,"0","United States","English","2015-06-07 22:13:00","2015-06-07 22:13:00","74","150","5200","RETWEET","Right","0","1","RightTroll"
"1358416","1877492857","ChesPlaysChess","U.S.-Israel Relations http://t.co/XSRKIQz0Bo",,"0","United States","English","2015-06-07 04:13:00","2015-06-07 04:13:00","74","148","4710","RETWEET","Right","0","1","RightTroll"
"1358566","1877492857","ChesPlaysChess","Jeers for Lew From Israel Backers as He Touts Iran Deal http://t.co/eaqTX6lJAr via @business @GOP #pjnet #tcot #OiP #GOP #teaparty",,"0","United States","English","2015-06-08 10:51:00","2015-06-08 10:51:00","74","149","5494","RETWEET","Right","0","1","RightTroll"
"1358754","1877492857","ChesPlaysChess","Supreme Court strikes down law in Jerusalem passport case  #politics",,"0","United States","English","2015-06-08 17:13:00","2015-06-08 17:13:00","74","150","5708","RETWEET","Right","0","1","RightTroll"
"1358909","1877492857","ChesPlaysChess","MT @DrMartyFox: #CommonCore Lesson - ANTI #ISRAEL, SYMPATHIZE WITH #HAMAS. #StopCommonCore #TCOT http://t.co/SpRPvsChML none #StopCC #PJNET",,"0","United States","English","2015-06-08 01:52:00","2015-06-08 01:52:00","74","149","5269","RETWEET","Right","0","1","RightTroll"
"1358912","1877492857","ChesPlaysChess","The Case For Israel is Rooted in More Than Security http://t.co/eZYs1kfFLF",,"0","United States","English","2015-06-08 01:52:00","2015-06-08 01:52:00","74","149","5270","RETWEET","Right","0","1","RightTroll"
"1359280","1877492857","ChesPlaysChess","Study says Israelis and Palestinians stand to gain billions of dollars from a peace agreement: http://t.co/aAN0JwR7Dn",,"0","United States","English","2015-06-08 09:13:00","2015-06-08 09:13:00","74","151","5464","RETWEET","Right","0","1","RightTroll"
"1359452","1877492857","ChesPlaysChess","Supreme court strikes down 'Born in Israel' passport law http://t.co/qZpQaEFhSy",,"0","United States","English","2015-06-09 14:14:00","2015-06-09 14:14:00","74","154","6472","RETWEET","Right","0","1","RightTroll"
"1360130","1877492857","ChesPlaysChess","O is not the hope of the entire world.    @netanyahu is, as he demonstrated in his March, 2015 speech to #Congress. https://t.co/a4E68uQB10",,"0","United States","English","2015-06-09 09:33:00","2015-06-09 09:33:00","74","156","6323","RETWEET","Right","0","1","RightTroll"
"1360216","1877492857","ChesPlaysChess",".@unenticed Arabs identify with #palestine a Roman name for Jews' land? Ookeeey @riwired @lynn_weiser @kexkat @LaDonna196153 #Israel #ccot",,"0","United States","English","2015-07-13 01:32:00","2015-07-13 01:32:00","522","234","10761","RETWEET","Right","0","1","RightTroll"
"1360378","1877492857","ChesPlaysChess","Israel ramps up punishments for stone-throwers, Palestinians protest  #world #news",,"0","United States","English","2015-07-21 10:52:00","2015-07-21 10:52:00","605","271","11024","RETWEET","Right","0","1","RightTroll"
"1360382","1877492857","ChesPlaysChess","Israel ramps up punishments for stone-throwers, Palestinians protest  #news",,"0","United States","English","2015-07-21 10:52:00","2015-07-21 10:52:00","605","271","11023","RETWEET","Right","0","1","RightTroll"
"1360388","1877492857","ChesPlaysChess","When you've lost Abe Foxman... He's a No on #IranDeal. http://t.co/6kEgeXxDH9. Raises the Q: Will any plausibly pro-Israel group support it?",,"0","United States","English","2015-07-21 11:11:00","2015-07-21 11:11:00","605","272","11034","RETWEET","Right","0","1","RightTroll"
"1360441","1877492857","ChesPlaysChess","The moment PM @netanyahu & Defense Sec Ash Carter shake hands -Carter's trying to assure the Israelis post Iran deal http://t.co/Tv4PtUskLP",,"0","United States","English","2015-07-21 11:32:00","2015-07-21 11:32:00","605","271","11076","RETWEET","Right","0","1","RightTroll"
"1361019","1877492857","ChesPlaysChess","Fine Print....How about the LARGE PRINT right in front of your nose��#tcot #IStandWithIsrael http://t.co/BKQjLAta5q",,"0","United States","English","2015-07-21 16:52:00","2015-07-21 16:52:00","605","297","11719","RETWEET","Right","0","1","RightTroll"
"1361022","1877492857","ChesPlaysChess","Obama choose dishonor 4 America & Israel�will have war�� Peace is achieved through strength✔️ @ritzy_jewels @MaydnUSA http://t.co/L2XFkjBx3O",,"0","United States","English","2015-07-21 16:52:00","2015-07-21 16:52:00","605","297","11715","RETWEET","Right","0","1","RightTroll"
"1361280","1877492857","ChesPlaysChess","Wow❌Will we protect Iran's Nukes before Israel�I don't think so! @ritzy_jewels @BritsForIsrael http://t.co/m5OGBGH4YE http://t.co/HwwGCavUA8",,"0","United States","English","2015-07-21 19:11:00","2015-07-21 19:11:00","605","308","12013","RETWEET","Right","0","1","RightTroll"
